company_name,address,city,state,zip,phone,website,email
Misty Wind's Grooming & Boarding,121 N 2nd St,Killeen,TX,76541-6138,,,
A Showtime Kennel,5304 S Fort Hood St,Killeen,TX,76542,,,
Connie's Grooming-kennels,4807 Trimmier Rd,Killeen,TX,76542-3820,,,
Stillhouse Luxury Pet Hotel,7551 Chaparral Rd,Killeen,TX,76542-4152,,,
Barker Heights Bed & Biscuit,628 East Veterans Memorial Blvd,Harker Heights,TX,76548-1391,,,
Booker's Pet Hotel,503 N Ann Blvd,Harker Heights,TX,76548-2414,,,
Pet Oasis Boarding & Grooming,14950 FM 439,Nolanville,TX,76559-4609,,,
*Cowdog & Sassy Cat Pet Salon,400 W 2nd St,Taylor,TX,76574-2802,,,
Spanish Oak Kennel,800 County Road 475,Thrall,TX,76578-8975,,,
Live Oak Kennels,144 Hcr 1125,Blum,TX,76627-3549,,,
Home Away From Home Kennel & Grooming,2167 Mourning Dove Ln,Lorena,TX,76655-3112,,,
Brazos Valley Boarding Kennels,5327 Old Lorena Rd,Lorena,TX,76655-3416,,,
Jason S Rockroll Ranch & Kennel,5153 Camp Ground Rd,Waco,TX,76705-4907,,,
Dog House,1105 W Commerce St,Brownwood,TX,76801-2010,,,
The Dog House,4152 Arden Rd,San Angelo,TX,76901-2608,,,
Kelley's Kennel,1530 Fairview School Rd,San Angelo,TX,76904-2219,,,
Country Club For Dogs,7441 S Ratliff Rd,San Angelo,TX,76904-4171,,,
Have-a-heart Boarding Kennels,3825 E Fm 2105,San Angelo,TX,76905-8338,,,
*Urban Tails,1618 Webster St.,Houston,TX,77003-5825,,,
Catnip Inn,2414 Tangley St,Houston,TX,77005-2514,,,
20th Street Grooming & Doggie Daycare,636 W 20th St,Houston,TX,77008-3618,,,
Demi's Dog House,239 W Gray St,Houston,TX,77019-5453,,,
Doggie Daycare,1805 S Shepherd Dr,Houston,TX,77019-7003,,,
Courtyard Kennel The,11918 Dover St,Houston,TX,77031-2516,,,
Aaa Pet Care & Boarding,11022 S POST OAK RD,Houston,TX,77035-4800,,,
Amber Courtyard Pet Hotel,8726 Congo Ln,Houston,TX,77040-3406,,,
Canine Country Club,2215 S Voss Rd,Houston,TX,77057-3805,,,
Galleria Pet Resort & Clinic,6261 Richmond Ave Suite A,Houston,TX,77057-6200,,,
Bed & Biscuit,14870 SPACE CENTER BLVD,Houston,TX,77062-2368,,,
Pawsh Dog House,14870 Space Center Blvd,Houston,TX,77062-2368,,,
Camp Bowwow,9206 Richmond Ave,Houston,TX,77063-4031,,,
Aunt Pat's Boarding & Grooming,2395 HWY 6 S,Houston,TX,77077-5250,,,
Best Friends Pet Hotel,5602 Royalton St,Houston,TX,77081-2010,,,
Bobby's Kennel,17814 FRENCH RD,Houston,TX,77084-2404,,,
Boarding & Grooming Pet Center,17904 W LITTLE YORK RD,Houston,TX,77084-6367,,,
Abc Pet Resort & Spa,17024 Bamwood Dr,Houston,TX,77090-2428,,,
Carlisle's Salon & Suites,2517 South Blvd,Houston,TX,77098-5111,,,
Almost Home Pet Retreat,12660 FM 1314 Rd,Conroe,TX,77302-3443,,,
Pride Kennels,12300 DAY DR,Conroe,TX,77303-5021,,,
J Hill Kennel & Grooming,1802 JEFFCOTE RD,Conroe,TX,77303-5116,,,
Gazebo Boarding Kennels,74 Oak Bend Dr,Huntsville,TX,77320-0536,,,
Buddy's Pet Salon & Resort,15110 State Highway 150 W Ste A,Coldspring,TX,77331-5038,,,
Coldspring Happy Campers Boarding,600 Winfrey Rd.,Coldspring,TX,77331-9273,,,
Campbell Farm Kennels,1610 Smith Rd,Huffman,TX,77336-4337,,,
Magnolia Kennels,877 Interstate 45 S,Huntsville,TX,77340-6861,,,
Atascasita Boarding And Grooming,5533 FM 1960 RD E,Humble,TX,77346-2624,,,
Dogs Day Inn Pet Resort,5123 Atascocita Rd,Humble,TX,77346-2846,,,
Fanci Pets Grooming & Boarding,3333 U S Highway 190 W,Livingston,TX,77351-9958,,,
Forest Shadows Pet Resort,33333 KATY LEE LANE,Magnolia,TX,77354-2493,,,
Lakeside Doggie Lounge - All Inclusive Holistic Pet Boarding/care,18535 FM 1488 Road,Magnolia,TX,77354-2700,,,
Renaissance Kennels,32950 Old Hempstead,Magnolia,TX,77355-3031,,,
Four Paws Bed & Biscuit Inn,19555 Alford Rd,Magnolia,TX,77355-6352,,,
Country Kennels,3055 N Mount Mariah Rd,Montgomery,TX,77356-1901,,,
Pet Resort At Lake Conroe,119 Old River Rd,Montgomery,TX,77356-2853,,,
Covenant Kennels,25670 Taylor St,Montgomery,TX,77356-6482,,,
Cozy Paws Pet Lodge,11518 bogs road,Tomball,TX,77375-2502,,,
Canine Country Campers,24606 Brill Lane,Tomball,TX,77375-3111,,,
*Foxmoor Pet Care,21426 Telge Rd,Tomball,TX,77377-6372,,,
Cypress Falls Pet Resort & Spa,12043 Spg Cypress Rd,Tomballs,TX,77377-8040,,,
Elkins Kennel,19402 KUYKENDAHL RD,Spring,TX,77379-3406,,,
Animal Crackers Boarding And Grooming,6741 Klein Cemetery Road,Spring,TX,77379-4258,,,
Champions Nw Kennel & Grooming,8901 Louetta Rd,Spring,TX,77379-6747,,,
Dog's Day Out Bed & Biscuit,1625 SAWDUST RD,Spring,TX,77380-2163,,,
Creekside Kennel,8224 INDIAN HILL RD,Spring,TX,77389-3025,,,
A Kennel,7623 RANKIN RD,Humble,TX,77396-1446,,,
Cottondale Kennels,2316 MCCRARY RD,Richmond,TX,77406-9696,,,
Animal Inn,10339 Fm 1464,Richmond,TX,77407-0560,,,
Poochie Palace,810 N Brooks St,Brazoria,TX,77422-8281,,,
Pecan Hill Kennels,41980 FM 1458 Rd,Brookshire,TX,77423-2380,,,
Pecan Acre Kennels,5909 Trackside Rd,Chappell Hill,TX,77426-5081,,,
Windy Valley Boarding Kennels,5221 Wonder Hill Rd,Chappell Hill,TX,77426-5243,,,
Cypress Boarding Kennels,14123 Grant Rd,Cypress,TX,77429-1396,,,
Brushy Creek Kennel,25566 Bradbury Dr,Hockley,TX,77447-6241,,,
Joni Huff - Dog Trainer And Kennel,5428 HWY 36 N,Rosenberg,TX,77471-8809,,,
Black Gold Kennels,6303 RANDON SCHOOL RD,Rosenberg,TX,77471-9540,,,
First Colony Kennels & Grooming,2505 Williams Trace Blvd,Sugar Land,TX,77479-1360,,,
Waterland Kennels,15711 Blinka Rd,Waller,TX,77484-7257,,,
Hendricks Kennels,27008 Sharp Rd,Katy,TX,77493-4928,,,
Shelmar Kennels,28028 Beckendorff Rd,Katy,TX,77493-6539,,,
Katy Kennels,27227 Highway Blvd,Katy,TX,77494-1040,,,
Golden Acres Pet Inn & Kitty Hotel,5210 Pine Ave,Pasadena,TX,77503-3938,,,
Dog House,10515 FM 1764 Rd,Santa Fe,TX,77510-7005,,,
Dog House,317 W WILLIS ST,Alvin,TX,77511-2311,,,
Oakwood Kennels,885 Sebesta Rd,Angleton,TX,77515-9410,,,
Good Shepherd Inn,5515 S Tower Rd,Santa Fe,TX,77517-2507,,,
Bear Bayou Kennels,16606 Bear Bayou Dr,Channelview,TX,77530-2930,,,
Crosby Boarding Kennel,14379 Bohemian Hall Rd,Crosby,TX,77532-6043,,,
Casey's Country Kennels,403 Fm 646 Rd W,Dickinson,TX,77539-3025,,,
Created By Hand Pet Styling And Boarding,1501 Sun Meadow Blvd,Friendswood,TX,77546-5654,,,
Fabian Boarding Kennel,13720 Stewart Rd,Galveston,TX,77554-7723,,,
Bayside Bed & Biscuit,920 Lawrence Rd,Kemah,TX,77565-2665,,,
Camp Bow Wow Kemah / Seabrook Dog Boarding And Daycare,300 Anders Lane,Kemah,TX,77565-3255,,,
Gable Kennel,1000 FM 2004 Rd,La Marque,TX,77568-2478,,,
Sea Dog Inn,310 Ellen Ave,League City,TX,77573-4228,,,
Happy Pets Inn,2007 Louisiana Ave,League City,TX,77573-4301,,,
A G's Happy Dog Inn,6219 MASTERS ROAD,Manvel,TX,77578-3667,,,
Dundee Kennels,17814 County Rd 125,Pearland,TX,77581-6433,,,
Aj's Pet Lodge And Beauty Salon,2113 GARDEN RD,Pearland,TX,77581-8740,,,
Dink's Greyhound Farm And Kennel,13103 COUNTY RD 65,Rosharon,TX,77583-6207,,,
Heiman Ranch Dog Boarding,8543 County Road 511,Rosharon,TX,77583-7205,,,
Pet Palaces,14300 Gulfstream Park Dr,Webster,TX,77598-3846,,,
Barkington Inn & Pet Resort,203 Blossom St,Webster,TX,77598-4203,,,
Clear Lake Kennels,18520 Hwy 3,Webster,TX,77598-5408,,,
Hi Tower Boarding & Grooming Kennels,7815 Highway 105,Beaumont,TX,77713-8750,,,
Dixieland Kennels,3610 Hawks St,Bryan,TX,77808-0922,,,
Byd Ranch & Kennel,7353 Dick Elliott Rd,Bryan,TX,77808-7735,,,
Brazos Kennels,9393 Carriage Way,College Station,TX,77845-3007,,,
Canterbury Inn For Pets,4502 Evergreen Forest Ln,Navasota,TX,77868-5585,,,
Animal Palace Grooming & Boarding,1502 E Mockingbird Ln,Victoria,TX,77904-2179,,,
Northside Kountry Kennels & Pet Resort,499 Jessica Dr,Victoria,TX,77904-5101,,,
Acres Of Animals Boarding Kennel,8082 FM 236,Victoria,TX,77905-2651,,,
Donald K Ryckman Kennels,28934 Ih 10 W,Boerne,TX,78006-9103,,,
Sunny Oaks Pet Resort,341 Ammann Rd.,Boerne,TX,78015-4678,,,
The Wagmore Pet Resort,9440 Dietz Elkhorn Rd,Boerne,TX,78015-4933,,,
Divine Kennels,1759 County Rd 5710,Devine,TX,78016-4396,,,
Town & Country Boarding,2710 Junction Hwy,Kerrville,TX,78028-9396,,,
4 Paws Bed & Biscuit,9028 STATE HIGHWAY 46,Lakehills,TX,78063-5573,,,
Poodle Palace,115 E College St,Pleasanton,TX,78064-3559,,,
Russell Inn,2920 Old Macaway Rd,Adkins,TX,78101-3200,,,
Cibolo Creek Kennels,12020 Schaefer Rd,Cibolo,TX,78108-4001,,,
Four Paws Inn Of Converse,8815 FM 1976,Converse,TX,78109-2211,,,
Noah's Ark Boarding & Grooming,1389 Industrial Dr # D,New Braunfels,TX,78130-3640,,,
Renate's Grooming & Boarding,244 E NACOGDOCHES ST,New Braunfels,TX,78130-4661,,,
Dog House,390 LANDA ST,New Braunfels,TX,78130-5401,,,
Country Cottage Pet Resort,125 Cara Lane,New Braunfels,TX,78130-7210,,,
Mueller Diane's Boarding,3259 FM 1044,New Braunfels,TX,78130-9052,,,
Jin's Bed And Biscuit's Pet Resort,5435 Purgatory Rd,New Braunfels,TX,78132-2707,,,
Noah's Ark Ii Grooming And Boarding,3820 FM 3009 Ste. 156,Schertz,TX,78154-2724,,,
Wagging Works Kennel,3338 Alternate 90,Seguin,TX,78155-0909,,,
Legacy Grooming & Boarding,1975 FM 464,Seguin,TX,78155-3103,,,
Howliday Inn,1486 CR 421,Stockdale,TX,78160-6596,,,
K 9 Country Club,31305 Oakview Rd,Bulverde,TX,78163-3877,,,
Alamo Heights Kennel Club & Salon,203 W Sunset Rd,San Antonio,TX,78209-2634,,,
Cowboys Kennels,5207 McCullough Ave,San Antonio,TX,78212-1642,,,
Green Dog Kennels,610 E Josephine,San Antonio,TX,78215-1109,,,
Char-rich Boarding Kennels,109 E North Loop Rd,San Antonio,TX,78216-1810,,,
Camp Bow Wow San Antonio,11931 Jones Maltsberger Rd,San Antonio,TX,78216-2916,,,
Pet Paradise Daycare,906 Oblate Dr,San Antonio,TX,78216-7332,,,
Northport Boarding Kennels,8617 N New Braunfels Ave,San Antonio,TX,78217-6305,,,
Aaa Boarding Facility,142 HOLBROOK RD,San Antonio,TX,78218-5202,,,
Boarding At Pet Stop-dog Resort,5619 OLD SEGUIN RD,San Antonio,TX,78219-1135,,,
Rigsby Pet Grooming And Boarding,4831 Rigsby Ave,San Antonio,TX,78222-1215,,,
Lucy's Doggy Daycare And Spa,"2250 Thousand Oaks, Suite #200",San Antonio,TX,78232-3988,,,
Rob Cary Pet Resort,14824 Bulverde Rd,San Antonio,TX,78247-2604,,,
Wag N Tails Pet Resort & Salon,5123 N Loop 1604 W Ste 105,San Antonio,TX,78249-1353,,,
Camp Bow Wow Nw San Antonio Dog Boarding And Day Care,5811 Rocky Point,San Antonio,TX,78249-3406,,,
Home Away From Home Kennels,7810 Mainland Dr,San Antonio,TX,78250-5102,,,
Holidawg Pet Resort,10742 Braun Rd,San Antonio,TX,78254-9502,,,
Fiesta Kennels-reve,17725 Babcock Rd,San Antonio,TX,78255-2220,,,
Rolling Oaks Kennels,6194 OLD CAMP BULLIS RD,San Antonio,TX,78257-9705,,,
Mrs. Goodiecookie's Pet Resort,8390 Knowlton Rd.,San Antonio,TX,78263-9637,,,
Lindas Grooming & Boarding,135 County Road 138,Alice,TX,78332-7618,,,
Lakeside Boarding Kennels,2322 Morgan Ln,Ingleside,TX,78362-4657,,,
Hellmann Boarding Kennels,2428 County Road 30,Robstown,TX,78380-5728,,,
Kenneth Kountry Kennels,2721 FM 1069,Rockport,TX,78382-7067,,,
Carol's Kennel,399 FM 534,Sandia,TX,78383-4038,,,
The Dog House,4237 S Alameda St,Corpus Christi,TX,78412-2422,,,
Bluff Dog & Cat Boarding Kennel,2020 Ramfield Rd,Corpus Christi,TX,78418-9118,,,
Animals Etc Pet Motel,7112 N Bentsen Rd,McAllen,TX,78504-9776,,,
K9 King Dog Grooming & Boarding,1424 W Price Rd,Brownsville,TX,78520-8672,,,
Paws & Claws Boarding Kennel,990 S Tower Rd,Edinburg,TX,78542-6815,,,
Valley Pet Motel,426 S Palm Blvd,Harlingen,TX,78552-6412,,,
Canine Country Club Kennel & Pet Resort The,33306 Tract 43 Rd,Los Fresnos,TX,78566-4648,,,
Valley Dog Boarding Center,4117 Wescan Ln,Mission,TX,78572-9428,,,
Onion Creek Kennels,904 Canyon Wren Dr,Buda,TX,78610-2684,,,
A Champion Kennel,983 Fm 20,Cedar Creek,TX,78612-3520,,,
Chuckling Hound Ranch Luxury Pet Resort,142 Northside Lane,Cedar Creek,TX,78612-3714,,,
Daycare Grooming,600 S BELL BLVD,Cedar Park,TX,78613-3839,,,
Happy Tails Pet Resort,509 CYPRESS CRK RD,Cedar Park,TX,78613-4410,,,
Barking Springs Dog Ranch,2400 Caldwell Ln,Garfield,TX,78617-3002,,,
Goldust Kennels,306 Upper Elgin River Rd,Elgin,TX,78621-5625,,,
Valley View Kennels,8700 Tristam Dr,Elgin,TX,78621-9203,,,
*Ponderosa Pet Resort,2815 N. Austin Ave.,Georgetown,TX,78626-4732,,,
Berry Creek Pet Resort,2900 Shell Road,Georgetown,TX,78628-9200,,,
Hutto Hound Hotel,1550 C.R. 139,Hutto,TX,78634-5461,,,
*Gold Ducat Kennels,4205 Arthur Cir,Leander,TX,78641-8417,,,
*Bliss Boarding,107 Lariat Circle,Liberty Hill,TX,78642-9748,,,
Sandy's Kennels,561 Graham Rd,Lockhart,TX,78644-3975,,,
Stone Hill Pet Resort,11730 US HWY. 183 South,Luling,TX,78648-4537,,,
The Collie Cottage Pet Resort & Spa,"15805 Giese Lane, Bldg. B",Manor,TX,78653-3721,,,
Red Iron Kennels,18507 Fm 969,Manor,TX,78653-5102,,,
Barkingham Palace,1728 Fm 1855,Marble Falls,TX,78654-3835,,,
*Copperstill Kennel,6107 Travis Peak Trail,Marble Falls,TX,78654-4138,,,
Daycare Grooming,1101 Pecan,Pflugerville,TX,78660-2602,,,
Doggy Day Out Kennel And Daycare,20113 Keilman Ln,Pflugerville,TX,78660-7590,,,
Dogboy's Dog Ranch,2615 Crystal Bend Dr,Pflugerville,TX,78660-8304,,,
Pets And Moore Boarding And Grooming,3006 FM 621,San Marcos,TX,78666-1645,,,
Frandy Oaks Pet Resort,500 Anchor Hill Rd,San Marcos,TX,78666-8364,,,
Lucki Dogs Resort,8110 CR 404,Spicewood,TX,78669-4181,,,
A To Z Dog Ranch,21115 Kathy Ln,Spicewood,TX,78669-6516,,,
Bed & Biscuit Pet Boarding,12605 RANCH ROAD 12,Wimberley,TX,78676-5258,,,
620 Pet Resort,15940 South Great Oaks Dr,Round Rock,TX,78681-5526,,,
Bed & Biscuit Kennel,6004 City Park Rd,Austin,TX,78730-3118,,,
Highmark Kennel,10210 Circle Drive,Austin,TX,78736-2719,,,
Hill Country Kennel,13412 Fitzhugh Rd,Austin,TX,78736-6513,,,
Happy Mailman Dog Daycare,8850 Highway 290 W,Austin,TX,78736-7805,,,
Bobbi Colorado's Canine Camp,8929 HWY 290 W,Austin,TX,78736-7933,,,
County Line Kennels,9433 Zyle Rd,Austin,TX,78737-3428,,,
Agape Acres Kennels,8607 BLUFF SPRINGS RD,Austin,TX,78744-8040,,,
Austin Kennels,8601 Bluff Springs Road,Austin,TX,78744-8040,,,
Exmoor Pet Care Services Kennels,7107 Brodie Ln,Austin,TX,78745-5011,,,
Camp 4 Paws,4800 Burnet Rd,Austin,TX,78756-2800,,,
Ambassador Pet Resort,12419 METRIC BLVD,Austin,TX,78758-2521,,,
Rio Grande Kennel,309 Bayview Dr,Del Rio,TX,78840-0418,,,
Pet Resort,104 Currency Dr,Del Rio,TX,78840-8853,,,
Hill Country Ranch & Kennels,390 County Road 245,Hondo,TX,78861-6453,,,
*Best Friends Boarding Kennel,2438A Farm to Market Road 535,Rosanky,TX,78953,,,
My Pet's Boarding & Grooming Kennel,2380 Fm 155 S,Weimar,TX,78962-4444,,,
Little Champion Pug Kennels,1636 County Road 250,Weimar,TX,78962-4546,,,
Bo's & Mona's Grooming & Boarding,316 N Somerville St,Pampa,TX,79065-6416,,,
Willow Creek Kennels,5313 E Willow Creek Dr,Amarillo,TX,79108-5803,,,
Animal Lodge,3201 S Western,Amarillo,TX,79109-3239,,,
Canine Country Club,3102 SW 45th Ave,Amarillo,TX,79109-5686,,,
Le Chateau Pet Resort Spa & Boutique,8150 SW 77th Ave,Amarillo,TX,79119-4428,,,
Lazy S Kennels Training & Boarding,9909 County Road 3100,Slaton,TX,79364-9476,,,
Lollipop Farm Boarding Kennels,7503 N I 27,Lubbock,TX,79403-7519,,,
Four Paws Pet Resort,6319 19th St,Lubbock,TX,79407-1403,,,
Dreamland Kennels,1850 State Road 2130,Lubbock,TX,79407-8709,,,
Pampered Paws Pet Resort,5201 13th St,Lubbock,TX,79416-5407,,,
K-9 Kennels & Horse Care Center,1715 Alcove Ave,Lubbock,TX,79416-6717,,,
Bed & Biscuit Pet Motel,7801 University Ave,Lubbock,TX,79423-2129,,,
Lubbock Kennels,8806 Highway 87,Lubbock,TX,79423-3502,,,
All American Boarding & Grooming,10701 University Ave,Lubbock,TX,79423-6009,,,
Tipton Pet Hotel,12201 Frankford Ave,Lubbock,TX,79424-6455,,,
Green Acres Boarding Kennels,5515 134th St,Lubbock,TX,79424-6544,,,
Regal Pet Resort,14110 FM 1730,Lubbock,TX,79424-6657,,,
Evelyn Guitars Kennels,1746 N 3rd St,Abilene,TX,79603-7449,,,
Robbie's Boarding & Grooming,798 S Leggett Dr,Abilene,TX,79605-3830,,,
Pongo's K-9 Kennel,3305 Beltway S.,Abilene,TX,79606-5606,,,
Southern Hills Kennel,3303 Beltway S,Abilene,TX,79606-5606,,,
Happy Paws Pet Motel,2514 W Hicks Ave,Midland,TX,79701-8805,,,
Bed N' Biskit Pet Suites,5900 E County Road 57,Midland,TX,79705-9258,,,
Wag 'n Tail Pet Resort,10210 West Hwy 80,Midland,TX,79706-2611,,,
Caralot Kennel & Training Center,311 E County Road 119,Midland,TX,79706-4044,,,
Kenary Kennels,260 SW 2000,Andrews,TX,79714-5731,,,
Kozy Country Kennel,6310 Alderfer Ave,Odessa,TX,79762-2950,,,
A Cowgirls Kennel,9110 Sh 377 S,Pilot Point,TX,79938,,,
A & L Boarding Kennel,12955 Montana Ave,El Paso,TX,79938-7459,,,
Doggie Dude Ranch,9235 N 13TH AVE,Phoenix,AZ,85021-3021,,,
Bellview Pet Resort,17226 N 17TH ST,Phoenix,AZ,85022-2105,,,
It's A Ruff Life Doggy Daycare,10640 N 32ND ST,Phoenix,AZ,85028-3202,,,
Little Doggie Den,15606 N 34th St,Phoenix,AZ,85032-0815,,,
Homestead Boarding Kennels,3740 E Edna Avenue,Phoenix,AZ,85032-2109,,,
Amigo Animal Clinic & Boarding Kennel,14811 N Cave Creek Road,Phoenix,AZ,85032-4988,,,
Canine Country Club & Feline Inn,2332 E Washington St,Phoenix,AZ,85034-1397,,,
A Canine Academy International Sky Harbor Dog Boarding,1633 e. rairdan ln,Phoenix,AZ,85034-5703,,,
Foothills Pet Resort,1331 East Chandler Blvd,Phoenix,AZ,85048-6274,,,
Hope's Boarding Camp,460 S. Colt Road,Apache Junction,AZ,85119-5259,,,
Animal House Pet Resort,19322 N. John Wayne Parkway,Maricopa,AZ,85139-2856,,,
Mather's Sleepy Hollow Kennels,10949 W RANDOLPH RD,Casa Grande,AZ,85194-9143,,,
East Mesa Animal Hospital Kennel,430 S Gilbert Road,Mesa,AZ,85204-2818,,,
4 Paws Pet Resort,1608 N Greenfield Rd,Mesa,AZ,85205-3102,,,
Adobe Boarding Kennels,6454 E Main Street,Mesa,AZ,85205-9043,,,
Crowne Plaza Resort Hotel San Marcos Golf Resort,1 N San Marcos Place,Chandler,AZ,85225-7870,,,
Kennel Care,6277 W CHANDLER BLVD,Chandler,AZ,85226-3429,,,
Islands Pet Resort,1530 W Elliot Rd,Gilbert,AZ,85233-5161,,,
Applewood Pet Resort,6909 E Lincoln Dr,Scottsdale,AZ,85253-4413,,,
Kosmo's Doghouse,10105 E Via Linda A-108,Scottsdale,AZ,85258-5311,,,
Always Unleashed,12215 E DOUBLETREE RANCH RD,Scottsdale,AZ,85259-6013,,,
Arizona Pet Resort,1211 E Curry Rd,Tempe,AZ,85281-1911,,,
Elite Boarding And Grooming Kennels,301 S McClintock Dr,Tempe,AZ,85281-2212,,,
Aaa University Pet Resort,2500 S HARDY DR,Tempe,AZ,85282-1902,,,
Dog Wash Inc. Boarding & Grooming,2066 E Southern Ave,Tempe,AZ,85282-7515,,,
Dog Days Doggie Day Care & Boarding,218 W VAUGHN ST,Tempe,AZ,85283-3649,,,
Dog Bone Ranch,21432 S 142nd St,Chandler,AZ,85286-9321,,,
Master's Kennels,17309 S 144th St,Gilbert,AZ,85297-2113,,,
Jewell's Canine Class And Boarding,6328 W Poinsettia Dr,Glendale,AZ,85304-2418,,,
Apollo Boarding & Grooming,10707 N 51st Avenue,Glendale,AZ,85304-4346,,,
Desert Sky K9 All Breed Dog Training / Boarding,10683 W Rancho Dr,Glendale,AZ,85307-4038,,,
Academy W Animal Hospital And Boarding & Grooming,6231 W Bell Rd,Glendale,AZ,85308-3717,,,
Camp Bow Wow Avondale / Goodyear Dog Boarding And Dog Daycare,1050 North Fairway Dr,Avondale,AZ,85323-5206,,,
Desert Palms Pet Resort,500 N BULLARD AVE,Goodyear,AZ,85338-2533,,,
Fastlane Aussie Acres Boarding & Grooming,7431 N Alsup Rd,Litchfield Park,AZ,85340-9656,,,
Pom Pom Poodle Grooming & Boarding,320 E Bluewater Dr,Parker,AZ,85344-4125,,,
Camp Bow Wow Peoria Dog Daycare & Boarding,8550 N. 91st. Ave. Suite 55,Peoria,AZ,85345-8367,,,
Maroco Kennels,16675 S Avenue B 1/2,Somerton,AZ,85350-7540,,,
Dog N' Cat House Professional Boarding & Daycare,901 S Orange Ave,Yuma,AZ,85364-3831,,,
Waggin West Kennels & Grooming Center,2883 E 14th St,Yuma,AZ,85365-1904,,,
Sophia's Dog House,860 E 24th St,Yuma,AZ,85365-2830,,,
The Puppy Palace,13365 W Foxfire Dr,Surprise,AZ,85378-7126,,,
Dapper Dog Boarding Kennels & Grooming,12851 W BELL RD,Surprise,AZ,85378-9600,,,
Furry Friends Kennel,810 S McLane Rd,Payson,AZ,85541-5464,,,
Family Pet Resort,2509 W US Highway 70,Thatcher,AZ,85552-5710,,,
Scales' Arizona Boarding,5324 W Wolf Run,Bisbee,AZ,85603-9019,,,
Irondog's Cottonwood Kennels,6755 E Hillock St,Sahuarita,AZ,85629-9393,,,
Diadem Kennels,2154 S Apache Powder Rd,Saint David,AZ,85630,,,
Pamper Pooch Boutique & Pet Resort,1030 E Fry Blvd,Sierra Vista,AZ,85635-2668,,,
Scratch Pad Inn,653 Pampas Pl,Sierra Vista,AZ,85635-4007,,,
Bird Dog Kennels,13700 E Benson Hwy Unit 1,Vail,AZ,85641-6784,,,
Paradise Kennels,8341 W Tangerine Rd,Marana,AZ,85658-9301,,,
Animal Inn,6745 N La Canada Dr,Tucson,AZ,85704-1805,,,
Camalot Canine Resort,1460 W SAGE ST,Tucson,AZ,85704-2241,,,
Petsmart Pet Hotel,4374 N ORACLE RD,Tucson,AZ,85705-1634,,,
Dawg House Dog Daycare,2201 N. Stone Avenue,Tucson,AZ,85705-5648,,,
Valley Pet Resort,4984 E 22ND ST,Tucson,AZ,85711-4906,,,
Barkin Garvins Dog Daycare,4967 E 29th St,Tucson,AZ,85711-6444,,,
Wiseman Boarding Kennel,5943 E Speedway Blvd,Tucson,AZ,85712-5122,,,
Kanine Kennels,4701 S Irving Ave,Tucson,AZ,85714-2113,,,
Dogma Dog Daycare,2708 N Country Club Rd,Tucson,AZ,85716-2265,,,
At-home Kennels,9575 E Millmar Rd,Tucson,AZ,85730-4503,,,
Creature Comforts Pet Resort,7031 N Camino Martin,Tucson,AZ,85741-2212,,,
Teddy's Dog House,3906 W INA RD,Tucson,AZ,85741-2294,,,
Nirvana Kennel,5630 N Abington Rd,Tucson,AZ,85743-9075,,,
Guthrie's Boarding,11760 E MILES ST,Tucson,AZ,85748-6951,,,
Royaile Kennel,13275 N. Como Dr.,Tucson,AZ,85755-9718,,,
Camino Verde Pet Resort,6030 S Camino Verde,Tucson,AZ,85757-9202,,,
Cinder Mountain Kennel,1568 Bourdon Ranch Rd,Show Low,AZ,85901-6824,,,
Heart Of The Mountain Pet Resort,7881 White Mountain Lake Rd,Show Low,AZ,85901-8609,,,
Poodle Palace,5460 Knottingham Ln,Lakeside,AZ,85929-5726,,,
Dorothy's Cat & Dog House,520 Mountain View Dr,Lakeside,AZ,85929-6475,,,
C & M Kennels,1460 W 15th N,Saint Johns,AZ,85936,,,
White Mountain K-9 Camp,5443 Encanto Rd,Snowflake,AZ,85937-5909,,,
Willowwynde Kennel,3945 Trebil Blvd,Snowflake,AZ,85937-6155,,,
Kingsmark Kennels,7155 Kavanaugh Way,Flagstaff,AZ,86004-1277,,,
Cinder Hills Boarding Kennel,11110 Townsend Winona Rd,Flagstaff,AZ,86004-1548,,,
C Bar C Doggie Dude Ranch,3900 Willow Creek Rd,Prescott,AZ,86301-3700,,,
Hassayampa Canine Resort & Spa,2893 Venture Dr,Prescott,AZ,86301-8471,,,
Kennel Kamp Village,9049 E Florentine Rd,Prescott Valley,AZ,86314-8953,,,
